,Wban,date,Time,StationType,sky_condition,visibility,dry_bulb_faren,dry_bulb_cel,wet_bulb_faren,wet_bulb_cel,dew_point_faren,dew_point_cel,relative_humidity,wind_speed,wind_direction,station_pressure,sea_level_pressure
2944,13904,20110411,445,12,OVC070,10.00,64,18.0,62,16.7,61,16.0, 90, 5,320,29.34,M
2945,13904,20110411,453,12,OVC070,10.00,65,18.3,62,16.6,60,15.6, 84, 5,310,29.34,29.85
2946,13904,20110411,553,12,BKN090,10.00,64,17.8,62,16.4,60,15.6, 87, 8,300,29.40,29.90
2947,13904,20110411,653,12,SCT095 BKN150,10.00,64,17.8,61,16.1,59,15.0, 84, 3,320,29.41,29.92
2948,13904,20110411,753,12,FEW100 SCT200,10.00,68,20.0,63,17.3,60,15.6, 76,10,300,29.44,29.94
2949,13904,20110411,853,12,FEW200,10.00,71,21.7,59,15.0,50,10.0, 48,17,320,29.45,29.96
2950,13904,20110411,953,12,FEW250,10.00,73,22.8,56,13.3,41,5.0, 32,14,300,29.48,29.98
2951,13904,20110411,1053,12,FEW250,10.00,76,24.4,55,12.8,35,1.7, 23,16,310,29.51,30.01
2952,13904,20110411,1153,12,CLR,10.00,79,26.1,56,13.5,35,1.7, 20,21,340,29.51,30.01
2953,13904,20110411,1253,12,CLR,10.00,81,27.2,57,14.1,36,2.2, 20,18,330,29.51,30.01
2954,13904,20110411,1353,12,CLR,10.00,81,27.2,58,14.3,37,2.8, 21,15,320,29.50,30.00
2955,13904,20110411,1453,12,CLR,10.00,84,28.9,58,14.6,35,1.7, 17,21,350,29.49,30.00
2956,13904,20110411,1553,12,CLR,10.00,83,28.3,57,13.9,32,0.0, 16,20,340,29.48,29.98
2957,13904,20110411,1653,12,FEW200,10.00,81,27.2,57,13.6,33,0.6, 18,15,340,29.48,29.99
2958,13904,20110411,1753,12,FEW200,10.00,79,26.1,57,13.9,37,2.8, 22,16,360,29.50,30.00
2959,13904,20110411,1853,12,FEW200,10.00,72,22.2,55,12.5,38,3.3, 29,10,010,29.51,30.02
2960,13904,20110411,1953,12,FEW200,10.00,65,18.3,51,10.6,37,2.8, 36, 7,360,29.54,30.05
2961,13904,20110411,2053,12,FEW250,10.00,60,15.6,50,10.0,40,4.4, 48, 3,350,29.57,30.09
2962,13904,20110411,2153,12,FEW250,10.00,56,13.3,49,9.4,42,5.6, 60, 0,000,29.59,30.12
2963,13904,20110411,2253,12,CLR,10.00,53,11.7,49,9.1,44,6.7, 72, 3,260,29.60,30.13
2964,13904,20110411,2353,12,CLR,10.00,55,12.8,49,9.4,43,6.1, 64, 0,000,29.60,30.12
2965,13904,20110412,53,12,CLR,10.00,52,11.1,48,8.6,43,6.1, 72, 3,260,29.59,30.11
2966,13904,20110412,153,12,CLR,10.00,47,8.3,45,7.2,43,6.1, 86, 0,000,29.59,30.11
2967,13904,20110412,253,12,CLR,10.00,46,7.8,44,6.7,42,5.6, 86, 0,000,29.59,30.10
2968,13904,20110412,353,12,CLR,10.00,46,7.8,45,6.9,43,6.1, 89, 0,000,29.59,30.11
2969,13904,20110412,453,12,CLR,10.00,48,8.9,45,7.3,42,5.6, 80, 0,000,29.59,30.12
2970,13904,20110412,553,12,CLR,10.00,46,7.8,44,6.4,41,5.0, 83, 0,000,29.62,30.14
2971,13904,20110412,653,12,CLR,10.00,49,9.4,47,8.3,45,7.2, 86, 0,000,29.63,30.16
2972,13904,20110412,753,12,CLR,10.00,62,16.7,55,12.5,48,8.9, 60, 3,360,29.65,30.16
2973,13904,20110412,853,12,CLR,10.00,68,20.0,55,12.9,44,6.7, 42, 3,040,29.65,30.17
2974,13904,20110412,953,12,FEW250,10.00,73,22.8,57,14.0,44,6.7, 35, 3,120,29.65,30.17
2975,13904,20110412,1053,12,FEW250,10.00,77,25.0,57,13.8,39,3.9, 26, 5,VR ,29.63,30.16
2976,13904,20110412,1153,12,FEW250,10.00,80,26.7,57,13.9,36,2.2, 21, 3,VR ,29.59,30.11
2977,13904,20110412,1253,12,FEW150 SCT300,10.00,80,26.7,57,14.1,37,2.8, 21, 6,VR ,29.56,30.08
2978,13904,20110412,1257,12,FEW150 SCT300,10.00,81,27.0,58,14.3,37,3.0, 21, 0,000,29.56,M
2979,13904,20110412,1353,12,FEW150 SCT300,10.00,83,28.3,58,14.5,36,2.2, 19, 3,100,29.52,30.03
2980,13904,20110412,1453,12,FEW150 BKN300,10.00,83,28.3,57,14.0,33,0.6, 16, 7,070,29.49,30.00
2981,13904,20110412,1553,12,SCT160 BKN250,10.00,85,29.4,58,14.4,33,0.6, 15, 5,VR ,29.46,29.97
2982,13904,20110412,1653,12,FEW160 BKN250,10.00,84,28.9,58,14.4,34,1.1, 17, 9,160,29.44,29.95
2983,13904,20110412,1753,12,BKN250,10.00,82,27.8,57,13.8,33,0.6, 17, 8,150,29.43,29.95
2984,13904,20110412,1853,12,BKN250,10.00,76,24.4,55,12.8,35,1.7, 23, 7,160,29.42,29.94
2985,13904,20110412,1953,12,SCT250,10.00,63,17.2,51,10.3,38,3.3, 40, 0,000,29.44,29.96
2986,13904,20110412,2053,12,FEW250,10.00,68,20.0,54,12.4,42,5.6, 39, 9,160,29.48,29.99
2987,13904,20110412,2153,12,CLR,10.00,67,19.4,56,13.1,46,7.8, 47,15,180,29.49,30.00
2988,13904,20110412,2253,12,CLR,10.00,64,17.8,54,12.4,46,7.8, 52,10,190,29.49,30.00
2989,13904,20110412,2353,12,CLR,10.00,60,15.6,54,12.0,48,8.9, 65, 7,180,29.49,30.00
2990,13904,20110413,53,12,CLR,10.00,48,8.9,46,7.8,44,6.7, 86, 0,000,29.48,30.00
2991,13904,20110413,153,12,CLR,10.00,51,10.6,49,9.4,47,8.3, 86, 0,000,29.46,29.97
2992,13904,20110413,253,12,CLR,10.00,49,9.4,48,8.6,46,7.8, 89, 0,000,29.44,29.96
2993,13904,20110413,353,12,CLR,10.00,47,8.3,46,7.5,44,6.7, 89, 0,000,29.44,29.96
2994,13904,20110413,453,12,CLR,10.00,47,8.3,46,7.5,44,6.7, 89, 0,000,29.45,29.96
2995,13904,20110413,553,12,FEW200,10.00,45,7.2,44,6.6,43,6.1, 93, 0,000,29.46,29.98
2996,13904,20110413,653,12,FEW200 BKN300,10.00,50,10.0,48,9.1,47,8.3, 90, 0,000,29.48,30.00
2997,13904,20110413,753,12,FEW200 BKN300,10.00,58,14.4,54,12.0,50,10.0, 75, 0,000,29.49,30.01
2998,13904,20110413,853,12,FEW200 SCT300,10.00,68,20.0,60,15.5,54,12.2, 61, 9,160,29.49,30.00
2999,13904,20110413,953,12,FEW031 SCT300,10.00,71,21.7,62,16.7,56,13.3, 59, 8,170,29.49,30.00
3000,13904,20110413,1053,12,FEW200 BKN300,10.00,75,23.9,62,16.7,53,11.7, 46, 9,180,29.48,29.99
3001,13904,20110413,1153,12,FEW200 BKN300,10.00,78,25.6,61,16.2,49,9.4, 36, 8,160,29.46,29.96
3002,13904,20110413,1253,12,FEW200 BKN300,10.00,81,27.2,62,16.8,49,9.4, 33,10,180,29.43,29.94
3003,13904,20110413,1353,12,FEW200 BKN300,10.00,84,28.9,63,17.2,48,8.9, 29,11,180,29.39,29.90
3004,13904,20110413,1453,12,CLR,10.00,84,28.9,63,17.0,47,8.3, 28,10,200,29.36,29.87
3005,13904,20110413,1553,12,FEW200 BKN250,10.00,85,29.4,63,16.9,46,7.8, 26,11,170,29.34,29.85
3006,13904,20110413,1653,12,SCT200 BKN250,10.00,85,29.4,63,17.4,48,8.9, 28,11,170,29.32,29.83
3007,13904,20110413,1753,12,SCT200 BKN250,10.00,82,27.8,63,17.3,50,10.0, 33,14,170,29.31,29.82
3008,13904,20110413,1853,12,BKN200 OVC250,10.00,80,26.7,65,18.5,56,13.3, 44,13,150,29.32,29.83
3009,13904,20110413,1953,12,SCT200 BKN250,10.00,77,25.0,66,19.1,60,15.6, 56,14,150,29.33,29.84
3010,13904,20110413,2053,12,BKN250,10.00,74,23.3,66,19.1,62,16.7, 66,14,160,29.35,29.86
3011,13904,20110413,2153,12,BKN250,10.00,72,22.2,67,19.4,64,17.8, 76,10,170,29.37,29.87
3012,13904,20110413,2253,12,SCT015 BKN250,10.00,71,21.7,67,19.5,65,18.3, 81,13,160,29.36,29.86
3013,13904,20110413,2259,12,BKN014,10.00,72,22.0,67,19.4,64,18.0, 76,11,170,29.35,M
3014,13904,20110413,2353,12,BKN014,10.00,71,21.7,68,19.8,66,18.9, 84, 9,170,29.35,29.85
3015,13904,20110414,53,12,BKN014 OVC026,10.00,71,21.7,68,19.8,66,18.9, 84,11,180,29.33,29.83
3016,13904,20110414,151,12,OVC016, 9.00,72,22.0,68,20.0,66,19.0, 82,10,170,29.31,M
3017,13904,20110414,153,12,OVC016, 9.00,71,21.7,68,19.8,66,18.9, 84,11,170,29.31,29.80
3018,13904,20110414,253,12,OVC015, 8.00,71,21.7,68,20.2,67,19.4, 87, 8,160,29.30,29.80
3019,13904,20110414,334,12,BKN014 BKN024 OVC029, 9.00,72,22.0,68,20.0,66,19.0, 82, 9,180,29.29,M
3020,13904,20110414,353,12,BKN014 BKN024 OVC029, 9.00,71,21.7,68,20.2,67,19.4, 87, 9,180,29.29,29.79
3021,13904,20110414,438,12,SCT014 BKN034, 9.00,72,22.0,68,20.0,66,19.0, 82, 9,180,29.29,M
3022,13904,20110414,453,12,BKN034, 9.00,70,21.1,68,20.0,67,19.4, 90, 5,170,29.30,29.80
3023,13904,20110414,553,12,SCT026 BKN150, 5.00,68,20.0,67,19.2,66,18.9, 93, 6,170,29.29,29.79
3024,13904,20110414,653,12,SCT012 SCT021 BKN200, 4.00,68,20.0,67,19.6,67,19.4, 97, 3,180,29.30,29.80
3025,13904,20110414,655,12,SCT015 BKN025, 4.00,68,20.0,67,19.2,66,19.0, 93, 3,180,29.30,M
3026,13904,20110414,753,12,SCT010 BKN024 BKN030, 8.00,71,21.7,69,20.5,68,20.0, 90, 8,150,29.30,29.80
3027,13904,20110414,814,12,BKN011 OVC021, 7.00,73,23.0,68,20.2,66,19.0, 79,11,170,29.30,M
3028,13904,20110414,853,12,BKN014 BKN023, 8.00,74,23.3,69,20.7,67,19.4, 79,16,180,29.29,29.79
3029,13904,20110414,925,12,SCT019 BKN025 OVC030,10.00,75,24.0,69,20.6,66,19.0, 74,17,160,29.28,M
3030,13904,20110414,951,12,SCT019 BKN030 BKN200,10.00,77,25.0,70,21.0,66,19.0, 69,14,160,29.28,M
3031,13904,20110414,953,12,SCT019 BKN030 BKN200,10.00,77,25.0,70,21.3,67,19.4, 71,13,180,29.28,29.78
3032,13904,20110414,1053,12,OVC035,10.00,78,25.6,70,21.1,66,18.9, 67,10,180,29.28,29.78
3033,13904,20110414,1153,12,OVC042,10.00,80,26.7,71,21.5,66,18.9, 62,15,180,29.26,29.76
3034,13904,20110414,1253,12,SCT035 OVC044,10.00,78,25.6,70,21.1,66,18.9, 67,10,190,29.24,29.74
3035,13904,20110414,1353,12,SCT029 OVC050,10.00,80,26.7,71,21.5,66,18.9, 62, 5,200,29.21,29.71
3036,13904,20110414,1453,12,FEW035 OVC060,10.00,83,28.3,72,22.0,66,18.9, 57,13,180,29.17,29.67
3037,13904,20110414,1553,12,SCT040 BKN050 BKN070,10.00,85,29.4,72,22.0,65,18.3, 51,11,180,29.13,29.63
3038,13904,20110414,1653,12,SCT048 BKN070,10.00,86,30.0,73,22.5,66,18.9, 51,15,160,29.10,29.60
3039,13904,20110414,1753,12,SCT050,10.00,84,28.9,72,22.2,66,18.9, 55,15,170,29.09,29.59
3040,13904,20110414,1853,12,FEW050,10.00,80,26.7,71,21.8,67,19.4, 65,17,160,29.10,29.61
3041,13904,20110414,1953,12,CLR,10.00,78,25.6,71,21.5,67,19.4, 69,16,160,29.11,29.61
3042,13904,20110414,2053,12,FEW060,10.00,75,23.9,70,21.3,68,20.0, 79,15,170,29.13,29.63
3043,13904,20110414,2151,12,SCT018 BKN025,10.00,73,23.0,70,20.9,68,20.0, 84,10,180,29.14,M
3044,13904,20110414,2153,12,SCT018 BKN025,10.00,73,22.8,70,20.9,68,20.0, 84,10,180,29.14,29.64
3045,13904,20110414,2253,12,OVC016,10.00,75,23.9,71,21.6,69,20.6, 82, 9,200,29.17,29.67
3046,13904,20110414,2353,12,OVC016,10.00,75,23.9,71,21.6,69,20.6, 82,10,210,29.17,29.67
3047,13904,20110415,53,12,OVC020,10.00,75,23.9,71,21.6,69,20.6, 82,11,220,29.17,29.68
3048,13904,20110415,146,12,SCT020,10.00,73,23.0,71,21.6,70,21.0, 90, 3,240,29.17,M
3049,13904,20110415,153,12,FEW020, 9.00,73,22.8,70,20.9,68,20.0, 84, 5,230,29.17,29.67
3050,13904,20110415,253,12,CLR, 7.00,70,21.1,69,20.3,68,20.0, 93, 3,230,29.17,29.67
3051,13904,20110415,353,12,FEW025, 7.00,70,21.1,69,20.3,68,20.0, 93, 5,250,29.18,29.68
3052,13904,20110415,453,12,CLR,10.00,65,18.3,56,13.4,49,9.4, 56,13,350,29.23,29.73
3053,13904,20110415,553,12,FEW200,10.00,66,18.9,51,10.6,36,2.2, 33,15,340,29.28,29.78
3054,13904,20110415,653,12,FEW200,10.00,65,18.3,51,10.6,37,2.8, 36,11,340,29.32,29.82
3055,13904,20110415,753,12,CLR,10.00,68,20.0,52,10.9,35,1.7, 30,22,340,29.36,29.87
3056,13904,20110415,853,12,CLR,10.00,71,21.7,52,11.3,33,0.6, 25,23,350,29.39,29.89
3057,13904,20110415,953,12,CLR,10.00,74,23.3,54,12.0,33,0.6, 22,21,350,29.41,29.91
3058,13904,20110415,1053,12,CLR,10.00,76,24.4,54,12.1,31,-0.6, 19,17,320,29.42,29.92
3059,13904,20110415,1153,12,CLR,10.00,79,26.1,55,12.6,30,-1.1, 17,17,320,29.41,29.91
3060,13904,20110415,1253,12,CLR,10.00,81,27.2,55,12.8,28,-2.2, 14,14,300,29.39,29.89
3061,13904,20110415,1353,12,CLR,10.00,83,28.3,56,13.2,28,-2.2, 13,14,330,29.38,29.88
3062,13904,20110415,1453,12,CLR,10.00,82,27.8,54,12.1,21,-6.1, 10,15,310,29.36,29.87
3063,13904,20110415,1553,12,CLR,10.00,82,27.8,53,11.9,19,-7.2, 9,14,330,29.36,29.86
3064,13904,20110415,1653,12,CLR,10.00,80,26.7,52,11.2,17,-8.3, 9,14,340,29.37,29.87
3065,13904,20110415,1753,12,CLR,10.00,78,25.6,51,10.5,15,-9.4, 9,14,330,29.38,29.89
3066,13904,20110415,1853,12,SCT150,10.00,73,22.8,49,9.1,14,-10.0, 10, 9,350,29.41,29.91
3067,13904,20110415,1953,12,FEW120, 8.00,65,18.3,46,7.6,19,-7.2, 17, 9,350,29.44,29.95
3068,13904,20110415,2053,12,FEW120, 7.00,61,16.1,45,6.9,22,-5.6, 22, 3,340,29.48,29.99
3069,13904,20110415,2153,12,FEW120, 7.00,57,13.9,44,6.6,27,-2.8, 32, 5,350,29.50,30.02
3070,13904,20110415,2253,12,CLR, 7.00,55,12.8,43,5.9,26,-3.3, 33, 6,010,29.52,30.03
3071,13904,20110415,2353,12,CLR, 7.00,51,10.6,43,5.9,32,0.0, 48, 3,350,29.53,30.05
3072,13904,20110416,53,12,CLR, 8.00,46,7.8,41,4.8,34,1.1, 63, 3,350,29.53,30.05
3073,13904,20110416,153,12,CLR, 8.00,47,8.3,41,5.1,34,1.1, 61, 0,000,29.53,30.05
3074,13904,20110416,253,12,CLR, 9.00,41,5.0,38,3.3,34,1.1, 76, 0,000,29.54,30.06
3075,13904,20110416,353,12,CLR, 9.00,42,5.6,39,3.8,35,1.7, 76, 0,000,29.54,30.07
3076,13904,20110416,453,12,CLR, 9.00,40,4.4,37,3.0,34,1.1, 79, 7,010,29.56,30.09
3077,13904,20110416,553,12,FEW120, 8.00,40,4.4,37,3.0,34,1.1, 79, 0,000,29.57,30.10
3078,13904,20110416,653,12,FEW120, 8.00,43,6.1,40,4.6,37,2.8, 79, 0,000,29.59,30.12
3079,13904,20110416,753,12,FEW120, 9.00,57,13.9,46,7.7,33,0.6, 40, 3,280,29.60,30.14
3080,13904,20110416,853,12,FEW120,10.00,65,18.3,46,7.9,21,-6.1, 19, 3,080,29.62,30.14
3081,13904,20110416,953,12,CLR,10.00,68,20.0,47,8.5,20,-6.7, 16, 5,090,29.62,30.15
3082,13904,20110416,1053,12,FEW250,10.00,74,23.3,50,10.0,19,-7.2, 12, 8,040,29.60,30.13
3083,13904,20110416,1153,12,FEW250,10.00,76,24.4,51,10.2,17,-8.3, 11, 8,040,29.59,30.10
3084,13904,20110416,1253,12,SCT250,10.00,78,25.6,52,10.9,19,-7.2, 11, 3,VR ,29.54,30.07
3085,13904,20110416,1353,12,SCT250,10.00,79,26.1,52,11.1,18,-7.8, 10, 0,000,29.52,30.04
3086,13904,20110416,1453,12,FEW250,10.00,80,26.7,53,11.5,20,-6.7, 11, 7,190,29.48,30.00
3087,13904,20110416,1553,12,FEW250,10.00,82,27.8,53,11.9,19,-7.2, 9, 6,140,29.45,29.97
3088,13904,20110416,1653,12,FEW250,10.00,81,27.2,54,12.0,22,-5.6, 11, 9,180,29.44,29.95
3089,13904,20110416,1753,12,CLR,10.00,78,25.6,52,11.3,22,-5.6, 12, 9,190,29.44,29.96
3090,13904,20110416,1853,12,CLR,10.00,68,20.0,50,9.7,28,-2.2, 22, 5,190,29.44,29.96
3091,13904,20110416,1953,12,CLR,10.00,61,16.1,47,8.4,31,-0.6, 32, 5,180,29.45,29.97
3092,13904,20110416,2053,12,CLR,10.00,60,15.6,47,8.1,31,-0.6, 34, 7,190,29.47,29.99
3093,13904,20110416,2153,12,CLR,10.00,60,15.6,46,8.0,30,-1.1, 32,11,180,29.48,29.99
3094,13904,20110416,2253,12,CLR,10.00,60,15.6,47,8.3,32,0.0, 35, 8,190,29.48,29.99
3095,13904,20110416,2353,12,CLR,10.00,53,11.7,44,6.8,34,1.1, 49, 7,190,29.48,29.99
3096,13904,20110417,53,12,CLR,10.00,51,10.6,44,6.7,36,2.2, 57, 5,200,29.46,29.98
3097,13904,20110417,153,12,CLR,10.00,45,7.2,41,5.2,37,2.8, 74, 0,000,29.46,29.98
3098,13904,20110417,253,12,CLR,10.00,42,5.6,40,4.3,37,2.8, 83, 0,000,29.45,29.97
3099,13904,20110417,353,12,CLR,10.00,42,5.6,39,4.1,36,2.2, 79, 0,000,29.44,29.96
3100,13904,20110417,453,12,CLR,10.00,42,5.6,40,4.5,38,3.3, 86, 0,000,29.44,29.96
3101,13904,20110417,553,12,FEW250,10.00,41,5.0,39,4.0,37,2.8, 86, 3,230,29.45,29.97
3102,13904,20110417,653,12,CLR,10.00,45,7.2,43,6.1,41,5.0, 86, 0,000,29.46,29.98
3103,13904,20110417,753,12,FEW250,10.00,55,12.8,49,9.2,42,5.6, 62, 0,000,29.46,29.98
3104,13904,20110417,853,12,CLR,10.00,68,20.0,58,14.4,50,10.0, 53, 9,180,29.45,29.97
3105,13904,20110417,953,12,CLR,10.00,74,23.3,59,14.7,46,7.8, 37,17,160,29.44,29.96
3106,13904,20110417,1053,12,CLR,10.00,78,25.6,58,14.2,40,4.4, 26,18,160,29.42,29.93
3107,13904,20110417,1153,12,CLR,10.00,82,27.8,59,15.1,40,4.4, 22,17,180,29.38,29.90
3108,13904,20110417,1253,12,FEW050,10.00,84,28.9,62,16.5,45,7.2, 26,20,170,29.34,29.85
3109,13904,20110417,1353,12,FEW050,10.00,86,30.0,65,18.5,52,11.1, 31,20,190,29.31,29.82
3110,13904,20110417,1453,12,FEW050,10.00,86,30.0,65,18.5,52,11.1, 31,20,180,29.26,29.78
3111,13904,20110417,1553,12,SCT050,10.00,85,29.4,66,19.1,55,12.8, 36,18,160,29.24,29.75
3112,13904,20110417,1653,12,SCT060,10.00,83,28.3,67,19.6,58,14.4, 43,20,180,29.24,29.75
3113,13904,20110417,1753,12,SCT050,10.00,79,26.1,67,19.4,60,15.6, 52,16,170,29.25,29.77
3114,13904,20110417,1853,12,FEW050,10.00,76,24.4,67,19.2,61,16.1, 60,17,160,29.25,29.76
3115,13904,20110417,1953,12,FEW050,10.00,73,22.8,66,18.6,61,16.1, 66,11,160,29.26,29.77
3116,13904,20110417,2053,12,CLR,10.00,72,22.2,66,18.7,62,16.7, 71, 9,150,29.28,29.78
3117,13904,20110417,2124,12,BKN024,10.00,70,21.0,66,18.6,63,17.0, 79,11,160,29.28,M
3118,13904,20110417,2153,12,OVC019,10.00,72,22.2,67,19.4,64,17.8, 76,18,180,29.28,29.78
3119,13904,20110417,2253,12,OVC017,10.00,71,21.7,67,19.2,64,17.8, 79,15,180,29.27,29.78
3120,13904,20110417,2353,12,OVC017,10.00,72,22.2,68,19.7,65,18.3, 79,18,190,29.27,29.78
3121,13904,20110418,53,12,OVC017,10.00,72,22.2,68,19.7,65,18.3, 79,18,190,29.27,29.77
3122,13904,20110418,153,12,OVC017,10.00,72,22.2,68,20.0,66,18.9, 82,15,190,29.26,29.76
3123,13904,20110418,251,12,FEW019 SCT024 OVC030,10.00,72,22.0,68,20.0,66,19.0, 82,14,180,29.25,M
3124,13904,20110418,253,12,FEW019 OVC030,10.00,72,22.2,68,20.0,66,18.9, 82,11,180,29.25,29.75
3125,13904,20110418,351,12,OVC029,10.00,72,22.0,68,20.0,66,19.0, 82,14,180,29.24,M
3126,13904,20110418,353,12,OVC029,10.00,72,22.2,68,20.0,66,18.9, 82,13,180,29.24,29.74
3127,13904,20110418,453,12,SCT019 OVC027,10.00,72,22.2,69,20.4,67,19.4, 84, 8,170,29.23,29.73
3128,13904,20110418,553,12,FEW015 OVC025,10.00,72,22.2,69,20.4,67,19.4, 84,10,180,29.24,29.74
3129,13904,20110418,653,12,OVC020,10.00,73,22.8,69,20.6,67,19.4, 82, 9,180,29.25,29.75
3130,13904,20110418,753,12,OVC018,10.00,74,23.3,69,20.7,67,19.4, 79,10,200,29.26,29.76
3131,13904,20110418,853,12,OVC022,10.00,77,25.0,70,21.3,67,19.4, 71,18,190,29.26,29.77
3132,13904,20110418,953,12,OVC022,10.00,79,26.1,72,22.0,68,20.0, 69,15,210,29.27,29.77
3133,13904,20110418,1053,12,BKN026,10.00,83,28.3,73,23.0,69,20.6, 63,17,190,29.26,29.77
3134,13904,20110418,1109,12,SCT026 BKN031,10.00,84,29.0,74,23.5,70,21.0, 63,16,190,29.26,M
3135,13904,20110418,1153,12,FEW031 BKN250,10.00,87,30.6,75,23.6,69,20.6, 55,17,180,29.23,29.73
3136,13904,20110418,1253,12,FEW035 BKN250,10.00,90,32.2,75,24.1,69,20.6, 50,18,180,29.20,29.69
3137,13904,20110418,1353,12,FEW045 BKN300,10.00,92,33.3,76,24.4,69,20.6, 47,21,170,29.17,29.67
3138,13904,20110418,1453,12,FEW048 BKN300,10.00,93,33.9,76,24.2,68,20.0, 44,15,200,29.14,29.63
3139,13904,20110418,1553,12,FEW055 SCT250,10.00,92,33.3,75,24.1,68,20.0, 45,21,160,29.11,29.60
3140,13904,20110418,1653,12,FEW055,10.00,91,32.8,75,23.6,67,19.4, 45,18,160,29.11,29.60
3141,13904,20110418,1753,12,FEW250,10.00,89,31.7,75,23.6,68,20.0, 50,20,150,29.11,29.60
3142,13904,20110418,1853,12,FEW250,10.00,84,28.9,73,22.8,68,20.0, 59,17,160,29.12,29.62
3143,13904,20110418,1953,12,CLR, 9.00,81,27.2,73,22.7,69,20.6, 67,17,160,29.14,29.64
3144,13904,20110418,2053,12,CLR, 9.00,78,25.6,72,22.2,69,20.6, 74,15,160,29.17,29.67
3145,13904,20110418,2151,12,BKN020, 8.00,75,24.0,72,22.0,70,21.0, 85, 9,170,29.19,M
3146,13904,20110418,2153,12,BKN020, 8.00,76,24.4,71,21.8,69,20.6, 79,11,170,29.19,29.69
3147,13904,20110418,2253,12,OVC018, 8.00,77,25.0,72,22.3,70,21.1, 79, 9,180,29.20,29.70
3148,13904,20110418,2353,12,OVC016, 7.00,77,25.0,72,22.3,70,21.1, 79,13,180,29.21,29.71
3149,13904,20110419,53,12,OVC016, 7.00,77,25.0,72,22.3,70,21.1, 79,17,180,29.20,29.70
3150,13904,20110419,153,12,OVC028, 7.00,76,24.4,72,22.2,70,21.1, 82,11,170,29.19,29.68
3151,13904,20110419,244,12,SCT020 OVC030, 6.00,77,25.0,72,22.3,70,21.0, 79,18,180,29.19,M
3152,13904,20110419,253,12,SCT020 OVC030, 7.00,77,25.0,72,22.0,69,20.6, 76,16,180,29.20,29.69
3153,13904,20110419,353,12,FEW021 OVC030, 6.00,75,23.9,71,21.6,69,20.6, 82,11,170,29.18,29.68
3154,13904,20110419,400,12,BKN021 BKN025 BKN030, 7.00,75,24.0,72,22.0,70,21.0, 85,13,160,29.18,M
3155,13904,20110419,434,12,SCT023 SCT030 BKN090, 7.00,73,23.0,70,20.9,68,20.0, 84,15,170,29.18,M
3156,13904,20110419,453,12,FEW023 SCT030 BKN090, 7.00,73,22.8,70,20.9,68,20.0, 84,10,170,29.18,29.68
3157,13904,20110419,553,12,FEW024 SCT090 BKN150, 7.00,72,22.2,69,20.7,68,20.0, 87,10,170,29.19,29.69
3158,13904,20110419,653,12,SCT015 SCT090 BKN200, 5.00,73,22.8,70,21.3,69,20.6, 87,13,170,29.21,29.70
3159,13904,20110419,714,12,BKN015, 5.00,73,23.0,71,21.6,70,21.0, 90,14,160,29.21,M
3160,13904,20110419,751,12,OVC013, 6.00,75,24.0,72,22.0,70,21.0, 85,17,170,29.21,M
3161,13904,20110419,753,12,OVC013, 6.00,75,23.9,71,21.6,69,20.6, 82,17,180,29.20,29.70
3162,13904,20110419,832,12,OVC015, 6.00,75,24.0,72,22.0,70,21.0, 85,16,170,29.21,M
3163,13904,20110419,853,12,OVC016, 6.00,77,25.0,71,21.6,68,20.0, 74,17,190,29.22,29.72
3164,13904,20110419,953,12,BKN024 OVC031, 6.00,81,27.2,72,22.3,68,20.0, 65,17,190,29.24,29.73
3165,13904,20110419,1033,12,BKN030 OVC036, 8.00,82,28.0,73,22.5,68,20.0, 63,16,200,29.25,M
3166,13904,20110419,1053,12,OVC033, 9.00,82,27.8,73,22.5,68,20.0, 63,14,200,29.25,29.75
3167,13904,20110419,1153,12,OVC035, 9.00,84,28.9,73,22.8,68,20.0, 59,15,190,29.23,29.73
3168,13904,20110419,1253,12,SCT037 BKN250,10.00,89,31.7,75,23.9,69,20.6, 52,13,200,29.20,29.70
3169,13904,20110419,1353,12,BKN045 BKN250,10.00,90,32.2,75,23.8,68,20.0, 48,11,210,29.18,29.67
3170,13904,20110419,1453,12,BKN049 BKN250,10.00,91,32.8,75,23.9,68,20.0, 47, 9,210,29.16,29.65
3171,13904,20110419,1553,12,BKN049,10.00,92,33.3,75,24.1,68,20.0, 45,10,170,29.14,29.63
3172,13904,20110419,1653,12,BKN055,10.00,92,33.3,75,24.1,68,20.0, 45,13,200,29.13,29.63
3173,13904,20110419,1753,12,SCT060,10.00,91,32.8,75,23.9,68,20.0, 47,10,160,29.13,29.63
3174,13904,20110419,1853,12,SCT200,10.00,88,31.1,76,24.1,70,21.1, 55,15,170,29.13,29.63
3175,13904,20110419,1953,12,CLR,10.00,84,28.9,75,23.8,71,21.7, 65,13,170,29.15,29.65
3176,13904,20110419,2053,12,CLR,10.00,82,27.8,74,23.5,71,21.7, 69, 9,160,29.20,29.69
3177,13904,20110419,2153,12,FEW200,10.00,81,27.2,74,23.4,71,21.7, 72,14,160,29.23,29.72
3178,13904,20110419,2253,12,FEW200,10.00,78,25.6,73,22.9,71,21.7, 79, 9,160,29.24,29.74
3179,13904,20110419,2353,12,FEW025 SCT200, 8.00,76,24.4,73,22.5,71,21.7, 85,10,180,29.25,29.75
